Ticker,Company Name,Sector,Year,MarketCap,PE
ADP,"ADP, LLC.",Information Technology,2007,24432.40226,20.73
ADP,"ADP, LLC.",Information Technology,2008,19548.1137,16.09
ADP,"ADP, LLC.",Information Technology,2009,21188.14119,15.82
ADP,"ADP, LLC.",Information Technology,2010,22239.59663,18.44
ADP,"ADP, LLC.",Information Technology,2011,25638.19494,20.06
ADP,"ADP, LLC.",Information Technology,2012,27726.01908,19.93
ADP,"ADP, LLC.",Information Technology,2013,37818.11679,26.46
ADP,"ADP, LLC.",Information Technology,2014,40298.35834,27.18
ADP,"ADP, LLC.",Information Technology,2015,39777.09038,26.63
ADP,"ADP, LLC.",Information Technology,2016,43083.6933,28.26
ADP,"ADP, LLC.",Information Technology,2017,51439.89767,29.13
ADPT,Adaptec Inc.,Energy,1999,5093.29668,28.18
ADPT,Adaptec Inc.,Energy,2000,1016.52325,6.81
ADS,Alliance Data Systems Corp.,Information Technology,2013,12808.10909,25.81
ADS,Alliance Data Systems Corp.,Information Technology,2014,17010.29608,30.54
ADS,Alliance Data Systems Corp.,Information Technology,2015,17570.33906,38.23
ADS,Alliance Data Systems Corp.,Information Technology,2016,12793.15338,22.60
ADS,Alliance Data Systems Corp.,Information Technology,2017,13215.564,25.03
ADSK,Autodesk Inc.,Information Technology,1989,945.555,20.39
ADSK,Autodesk Inc.,Information Technology,1990,1238.909,22.09
ADSK,Autodesk Inc.,Information Technology,1991,848.286,13.80
ADSK,Autodesk Inc.,Information Technology,1992,1110.50875,26.32
ADSK,Autodesk Inc.,Information Technology,1993,1068.3,18.41
ADSK,Autodesk Inc.,Information Technology,1994,1872.16083,29.14
ADSK,Autodesk Inc.,Information Technology,1995,1587.52175,20.05
ADSK,Autodesk Inc.,Information Technology,1996,1263.024,24.34
ADSK,Autodesk Inc.,Information Technology,1997,1682.205,71.06
ADSK,Autodesk Inc.,Information Technology,1998,2002.03293,19.75
ADSK,Autodesk Inc.,Information Technology,1999,2079,263.73
ADSK,Autodesk Inc.,Information Technology,2000,1519.416,16.87
ADSK,Autodesk Inc.,Information Technology,2001,2042.396,21.08
ADSK,Autodesk Inc.,Information Technology,2002,1621.62,34.31
ADSK,Autodesk Inc.,Information Technology,2003,2772.624,40.11
ADSK,Autodesk Inc.,Information Technology,2004,8709.525,40.82
ADSK,Autodesk Inc.,Information Technology,2005,9999.331337,32.46
ADSK,Autodesk Inc.,Information Technology,2006,9076.566667,31.58
ADSK,Autodesk Inc.,Information Technology,2007,11242.97705,32.44
ADSK,Autodesk Inc.,Information Technology,2008,4331.260533,11.46
ADSK,Autodesk Inc.,Information Technology,2010,8309.497533,43.30
ADSK,Autodesk Inc.,Information Technology,2011,7505.654017,28.02
ADSK,Autodesk Inc.,Information Technology,2012,7562.369,29.40
ADSK,Autodesk Inc.,Information Technology,2013,10145.08658,42.19
ADSK,Autodesk Inc.,Information Technology,2014,13609.56757,99.96
ADT,ADT Corp.,Industrials,2012,10340.81497,26.62
ADT,ADT Corp.,Industrials,2013,8493.063107,20.18
ADT,ADT Corp.,Industrials,2014,6219.17777,20.46
ADT,ADT Corp.,Industrials,2015,5634.841323,19.04
AEE,Ameren Corp.,Utilities,1991,3945.05012,12.20
AEE,Ameren Corp.,Utilities,1992,3817.39512,13.62
AEE,Ameren Corp.,Utilities,1993,4008.367,12.18
AEE,Ameren Corp.,Utilities,1994,3613.14712,11.77
AEE,Ameren Corp.,Utilities,1995,4263.677,13.96
AEE,Ameren Corp.,Utilities,1996,3931.774,12.43
AEE,Ameren Corp.,Utilities,1997,5934.54875,16.25
AEE,Ameren Corp.,Utilities,1998,5857.70835,15.94
AEE,Ameren Corp.,Utilities,1999,4493.79125,10.46
AEE,Ameren Corp.,Utilities,2000,6354.42665,14.50
AEE,Ameren Corp.,Utilities,2001,5821.4529,12.70
AEE,Ameren Corp.,Utilities,2002,6385.69241,13.44
AEE,Ameren Corp.,Utilities,2003,7470.446,16.10
AEE,Ameren Corp.,Utilities,2004,9762.258,19.68
AEE,Ameren Corp.,Utilities,2005,10633.786,15.59
AEE,Ameren Corp.,Utilities,2006,11168.15199,20.68
AEE,Ameren Corp.,Utilities,2007,11233.47222,18.54
AEE,Ameren Corp.,Utilities,2008,7132.84649,10.20
AEE,Ameren Corp.,Utilities,2009,6154.311027,10.33
AEE,Ameren Corp.,Utilities,2010,6860.43099,41.33
AEE,Ameren Corp.,Utilities,2011,7973.285893,14.60
AEE,Ameren Corp.,Utilities,2012,7567.78565,36.56
AEE,Ameren Corp.,Utilities,2014,10641.9711,18.51
AEE,Ameren Corp.,Utilities,2015,10568.37182,16.28
AEE,Ameren Corp.,Utilities,2016,12255.49385,18.86
AEE,Ameren Corp.,Utilities,2017,14955.48133,24.32
AEP,American Electric Power,Utilities,1980,2479.53696,5.92
AEP,American Electric Power,Utilities,1981,2618.85,6.19
AEP,American Electric Power,Utilities,1982,3049.53875,6.74
AEP,American Electric Power,Utilities,1983,3080.16243,6.48
AEP,American Electric Power,Utilities,1984,4007.9384,6.46
AEP,American Electric Power,Utilities,1985,4573.23205,7.95
AEP,American Electric Power,Utilities,1986,5322.2125,10.25
AEP,American Electric Power,Utilities,1987,5080.29375,7.82
AEP,American Electric Power,Utilities,1988,5273.82875,8.45
AEP,American Electric Power,Utilities,1989,6386.655,9.45
AEP,American Electric Power,Utilities,1990,5166.98,8.35
AEP,American Electric Power,Utilities,1991,6320.32375,11.58
AEP,American Electric Power,Utilities,1992,6113.64455,12.61
AEP,American Electric Power,Utilities,1993,6851.78455,16.13
AEP,American Electric Power,Utilities,1994,6090.5268,10.22
AEP,American Electric Power,Utilities,1995,7558.7175,13.54
AEP,American Electric Power,Utilities,1996,7742.10555,12.28
AEP,American Electric Power,Utilities,1997,9809.1837,18.10
AEP,American Electric Power,Utilities,1998,9004.88394,15.19
AEP,American Electric Power,Utilities,1999,6236.52939,7.33
AEP,American Electric Power,Utilities,2000,14960.1195,21.94
AEP,American Electric Power,Utilities,2001,14026.88955,19.92
AEP,American Electric Power,Utilities,2002,9260.36055,24.31
AEP,American Electric Power,Utilities,2003,12051.66357,267.81
AEP,American Electric Power,Utilities,2004,13586.89572,86.54
AEP,American Electric Power,Utilities,2005,14530.96601,12.64
AEP,American Electric Power,Utilities,2006,16528.70594,24.49
AEP,American Electric Power,Utilities,2007,18979.39674,18.21
AEP,American Electric Power,Utilities,2008,13061.08584,8.94
AEP,American Electric Power,Utilities,2009,15467.38562,12.14
AEP,American Electric Power,Utilities,2010,17442.75912,13.67
AEP,American Electric Power,Utilities,2011,19359.94208,10.69
AEP,American Electric Power,Utilities,2012,20990.25424,13.55
AEP,American Electric Power,Utilities,2013,22844.1552,19.78
AEP,American Electric Power,Utilities,2014,28801.5588,16.10
AEP,American Electric Power,Utilities,2015,27965.1166,15.81
AEP,American Electric Power,Utilities,2016,30625.39756,43.34
AEP,American Electric Power,Utilities,2017,36992.1797,19.62
AES,AES Corp.,Utilities,1998,8543.22994,27.47
AES,AES Corp.,Utilities,1999,15427.204,73.46
AES,AES Corp.,Utilities,2000,25349.80734,37.12
AES,AES Corp.,Utilities,2001,8715.44925,19.24
AES,AES Corp.,Utilities,2005,10339.76025,18.66
AES,AES Corp.,Utilities,2006,14901.8596,45.99
AES,AES Corp.,Utilities,2008,5303.681937,4.11
AES,AES Corp.,Utilities,2009,8702.77288,13.21
AES,AES Corp.,Utilities,2010,9199.65668,23.17
AES,AES Corp.,Utilities,2013,10582.39061,21.38
AES,AES Corp.,Utilities,2014,9961.66209,27.90
AES,AES Corp.,Utilities,2015,6879.37879,11.52
AET,Aetna Inc.,Health Care,1980,1423.01898,2.53
AET,Aetna Inc.,Health Care,1981,1765.72,3.54
AET,Aetna Inc.,Health Care,1982,1809.86862,7.55
AET,Aetna Inc.,Health Care,1983,1791.36,4.79
AET,Aetna Inc.,Health Care,1984,1824.197,14.96
AET,Aetna Inc.,Health Care,1985,2952.023,9.69
AET,Aetna Inc.,Health Care,1986,3174.64504,3.51
AET,Aetna Inc.,Health Care,1987,2570.60725,2.55
AET,Aetna Inc.,Health Care,1988,2651.481,3.78
AET,Aetna Inc.,Health Care,1989,3163.6045,4.30
AET,Aetna Inc.,Health Care,1990,2147.223,3.45
AET,Aetna Inc.,Health Care,1991,2421.452,4.37
AET,Aetna Inc.,Health Care,1992,2563.7775,7.52
AET,Aetna Inc.,Health Care,1993,3387.37838,5.90
AET,Aetna Inc.,Health Care,1995,3972.457,16.83
AET,Aetna Inc.,Health Care,1996,6003.44,6.43
AET,Aetna Inc.,Health Care,1997,5143.68288,9.89
AET,Aetna Inc.,Health Care,1998,5619.92199,6.31
AET,Aetna Inc.,Health Care,1999,4176.65297,5.13
AET,Aetna Inc.,Health Care,2000,5809.33304,8.70
AET,Aetna Inc.,Health Care,2003,10310.61302,13.18
AET,Aetna Inc.,Health Care,2004,18419.587,8.40
AET,Aetna Inc.,Health Care,2005,26251.99632,18.01
AET,Aetna Inc.,Health Care,2006,21873.54,12.99
AET,Aetna Inc.,Health Care,2007,28319.304,15.59
AET,Aetna Inc.,Health Care,2008,11556.703,7.05
AET,Aetna Inc.,Health Care,2009,12548.38,9.61
AET,Aetna Inc.,Health Care,2010,12173.859,7.09
AET,Aetna Inc.,Health Care,2011,14947.29033,8.18
AET,Aetna Inc.,Health Care,2012,14854.6363,8.07
AET,Aetna Inc.,Health Care,2013,24526.95,14.14
AET,Aetna Inc.,Health Care,2014,30314.19533,13.92
AET,Aetna Inc.,Health Care,2015,37851.385,16.45
AET,Aetna Inc.,Health Care,2016,42365.32667,17.27
AET,Aetna Inc.,Health Care,2017,57718.311,32.08
AFL,AFLAC Inc.,Financials,1999,12558.10842,21.45
AFL,AFLAC Inc.,Financials,2000,19147.17027,30.73
AFL,AFLAC Inc.,Financials,2001,12824.54432,18.56
AFL,AFLAC Inc.,Financials,2002,15547.31148,19.51
AFL,AFLAC Inc.,Financials,2003,18554.1894,20.41
AFL,AFLAC Inc.,Financials,2004,20158.40256,21.72
AFL,AFLAC Inc.,Financials,2005,23716.12091,15.51
AFL,AFLAC Inc.,Financials,2006,22264.99576,14.71
AFL,AFLAC Inc.,Financials,2007,30576.55187,19.31
AFL,AFLAC Inc.,Financials,2008,21350.11335,14.83
AFL,AFLAC Inc.,Financials,2009,20861.92915,14.47
AFL,AFLAC Inc.,Financials,2010,25729.94963,11.92
AFL,AFLAC Inc.,Financials,2011,20503.75737,11.17
AFL,AFLAC Inc.,Financials,2012,24362.93416,8.63
AFL,AFLAC Inc.,Financials,2013,30777.0137,10.05
AFL,AFLAC Inc.,Financials,2014,27116.07554,9.32
AFL,AFLAC Inc.,Financials,2015,26886.5049,10.73
AFL,AFLAC Inc.,Financials,2016,28544.87541,10.82
AFL,AFLAC Inc.,Financials,2017,34045.24208,12.28
AFN,Amerifin Corp,Financials,1980,242.228,5.66
AFN,Amerifin Corp,Financials,1981,229.537,5.28
AFN,Amerifin Corp,Financials,1982,275.494,19.07
AFS,Associates First Capital,Financials,1998,29351.1166,25.10
AFS,Associates First Capital,Financials,1999,19983.0428,14.14
AGC,American General Insurance Co,Financials,1980,912.36425,4.52
AGC,American General Insurance Co,Financials,1981,1002.58125,4.91
AGC,American General Insurance Co,Financials,1982,1224.34104,6.94
AGC,American General Insurance Co,Financials,1983,1512.8295,4.68
AGC,American General Insurance Co,Financials,1984,1740.93738,4.67
AGC,American General Insurance Co,Financials,1985,3039.89664,5.95
AGC,American General Insurance Co,Financials,1986,4713.66968,8.11
AGC,American General Insurance Co,Financials,1987,4114.2285,5.96
AGC,American General Insurance Co,Financials,1988,3668.22363,8.26
AGC,American General Insurance Co,Financials,1989,3444,7.06
AGC,American General Insurance Co,Financials,1990,3421.70625,6.35
AGC,American General Insurance Co,Financials,1991,4842.9795,10.37
AGC,American General Insurance Co,Financials,1992,6163.353,11.90
AGC,American General Insurance Co,Financials,1993,6131.34354,12.21
AGC,American General Insurance Co,Financials,1994,5736.219,18.27
AGC,American General Insurance Co,Financials,1995,7113.70624,12.46
AGC,American General Insurance Co,Financials,1996,8302.36008,14.64
AGC,American General Insurance Co,Financials,1997,13147.71636,32.30
AGC,American General Insurance Co,Financials,1998,19659.9,19.80
AGC,American General Insurance Co,Financials,1999,18751.23796,21.43
AGC,American General Insurance Co,Financials,2000,20492.7675,21.46
AGM,Amalgamated Sugar Co,Consumer Staples,1980,98.42712,7.49
AGM,Amalgamated Sugar Co,Consumer Staples,1981,98.164,3.07
AGN,"Allergan, Plc",Health Care,1999,3430.81286,25.34
AGN,"Allergan, Plc",Health Care,2000,5260.74511,22.63
AGN,"Allergan, Plc",Health Care,2001,3342.03052,49.03
AGN,"Allergan, Plc",Health Care,2002,3021.29971,16.88
AGN,"Allergan, Plc",Health Care,2003,4965.884,25.72
AGN,"Allergan, Plc",Health Care,2004,3592.76062,24.10
AGN,"Allergan, Plc",Health Care,2005,3633.857617,21.07
AGN,"Allergan, Plc",Health Care,2006,2682.76963,41.89
AGN,"Allergan, Plc",Health Care,2008,2665.90787,12.09
AGN,"Allergan, Plc",Health Care,2009,3926.71006,17.73
AGN,"Allergan, Plc",Health Care,2010,6376.181953,28.59
AGN,"Allergan, Plc",Health Care,2011,8299.255773,45.01
AGN,"Allergan, Plc",Health Care,2012,11067.36111,67.44
AGN,"Allergan, Plc",Health Care,2015,122786.5788,32.20
AGN,"Allergan, Plc",Health Care,2016,75313.53463,5.25
AGN (Old),Allergan Inc. (Old),Health Care,1992,1736.54,17.63
AGN (Old),Allergan Inc. (Old),Health Care,1993,1447.93529,13.00
AGN (Old),Allergan Inc. (Old),Health Care,1994,1798.47975,16.90
AGN (Old),Allergan Inc. (Old),Health Care,1995,2097.3225,30.98
AGN (Old),Allergan Inc. (Old),Health Care,1996,2334.22819,28.92
AGN (Old),Allergan Inc. (Old),Health Care,1997,2191.23308,18.44
AGN (Old),Allergan Inc. (Old),Health Care,1999,6741.6225,42.80
AGN (Old),Allergan Inc. (Old),Health Care,2000,12544.34937,59.93
AGN (Old),Allergan Inc. (Old),Health Care,2001,9845.6594,47.82
AGN (Old),Allergan Inc. (Old),Health Care,2002,7457.58374,78.58
AGN (Old),Allergan Inc. (Old),Health Care,2003,10312.12655,100.41
AGN (Old),Allergan Inc. (Old),Health Care,2004,10884.05285,62.62
AGN (Old),Allergan Inc. (Old),Health Care,2005,13199.56033,35.08
AGN (Old),Allergan Inc. (Old),Health Care,2007,20324.81431,42.72
AGN (Old),Allergan Inc. (Old),Health Care,2008,11926.40764,20.67
AGN (Old),Allergan Inc. (Old),Health Care,2009,17974.30296,32.90
AGN (Old),Allergan Inc. (Old),Health Care,2011,26056.23205,28.39
AGN (Old),Allergan Inc. (Old),Health Care,2012,28129.20133,26.68
AGN (Old),Allergan Inc. (Old),Health Care,2013,29582.11954,29.69
AGN (Old),Allergan Inc. (Old),Health Care,2014,61204.09743,47.08
AH,Allis Chalmers Corp,Energy,1980,453.1129,8.14
AH,Allis Chalmers Corp,Energy,1981,199.5322,6.44
AHM,H. F. Ahmanson & Co.,Financials,1980,463.1055,7.17
AHM,H. F. Ahmanson & Co.,Financials,1981,358.581,31.53
AHM,H. F. Ahmanson & Co.,Financials,1983,858.3555,8.74
AHM,H. F. Ahmanson & Co.,Financials,1984,735.89648,12.07
AHM,H. F. Ahmanson & Co.,Financials,1985,1368.35094,7.95
AHM,H. F. Ahmanson & Co.,Financials,1986,2117.01462,7.24
AHM,H. F. Ahmanson & Co.,Financials,1987,1624.6065,6.57
AHM,H. F. Ahmanson & Co.,Financials,1988,1617.00084,8.96
AHM,H. F. Ahmanson & Co.,Financials,1989,1880.259,9.60
AHM,H. F. Ahmanson & Co.,Financials,1990,1565.271,5.74
AHM,H. F. Ahmanson & Co.,Financials,1991,2020.56404,11.09
AHM,H. F. Ahmanson & Co.,Financials,1992,2245.49325,8.89
AHM,H. F. Ahmanson & Co.,Financials,1994,1889.03269,8.36
AHM,H. F. Ahmanson & Co.,Financials,1995,3063.665,15.68
AHM,H. F. Ahmanson & Co.,Financials,1996,3319.9725,28.94
AHM,H. F. Ahmanson & Co.,Financials,1997,6244.89954,15.40
AHS,American Hospital Supply Corp,Health Care,1980,1954.078,15.77
AHS,American Hospital Supply Corp,Health Care,1981,1815.374,12.62
AHS,American Hospital Supply Corp,Health Care,1982,2877.875,14.17
AHS,American Hospital Supply Corp,Health Care,1983,2932.62,13.29
AHS,American Hospital Supply Corp,Health Care,1984,2087.25,9.08
AIG,AIG Inc.,Financials,1980,2842.01764,10.08
AIG,AIG Inc.,Financials,1981,3721.32216,10.75
AIG,AIG Inc.,Financials,1982,4558.379,11.90
AIG,AIG Inc.,Financials,1983,4665.321,10.90
AIG,AIG Inc.,Financials,1984,4960.95408,14.60
AIG,AIG Inc.,Financials,1985,8126.172,23.72
AIG,AIG Inc.,Financials,1986,9976.35487,16.11
AIG,AIG Inc.,Financials,1987,9799.32,9.30
AIG,AIG Inc.,Financials,1988,11074.07625,9.49
AIG,AIG Inc.,Financials,1989,16941.1905,12.58
AIG,AIG Inc.,Financials,1990,16309.55384,11.58
AIG,AIG Inc.,Financials,1991,20883.1226,13.60
AIG,AIG Inc.,Financials,1992,24548.964,15.36
AIG,AIG Inc.,Financials,1993,27871.857,14.77
AIG,AIG Inc.,Financials,1994,30952.418,14.68
AIG,AIG Inc.,Financials,1995,43862.02,18.17
AIG,AIG Inc.,Financials,1996,50816.98825,18.14
AIG,AIG Inc.,Financials,1997,76072.5825,23.64
AIG,AIG Inc.,Financials,1998,101457.5382,25.07
AIG,AIG Inc.,Financials,1999,167411.2993,34.43
AIG,AIG Inc.,Financials,2000,228221.1008,37.12
AIG,AIG Inc.,Financials,2001,207430.8326,39.15
AIG,AIG Inc.,Financials,2002,150907.2207,20.15
AIG,AIG Inc.,Financials,2003,172854.6609,26.75
AIG,AIG Inc.,Financials,2004,171042.1776,17.58
AIG,AIG Inc.,Financials,2005,173176.213,14.95
AIG,AIG Inc.,Financials,2006,181222.4328,16.39
AIG,AIG Inc.,Financials,2007,152386.1413,10.20
AIG,AIG Inc.,Financials,2011,45064.62054,4.37
AIG,AIG Inc.,Financials,2012,50863.35054,1.76
AIG,AIG Inc.,Financials,2013,74888.66865,23.78
AIG,AIG Inc.,Financials,2014,77187.47487,8.72
AIG,AIG Inc.,Financials,2015,78966.49879,16.83
AIG,AIG Inc.,Financials,2016,66063.45613,188.21
AIT,Ameritech Corp.,Telecommunications,1984,7528.7145,7.60
AIT,Ameritech Corp.,Telecommunications,1985,10367.988,10.04
AIT,Ameritech Corp.,Telecommunications,1986,12627.9125,11.39
AIT,Ameritech Corp.,Telecommunications,1987,11620.12215,10.16
AIT,Ameritech Corp.,Telecommunications,1988,12887.85425,10.31
AIT,Ameritech Corp.,Telecommunications,1989,18372.988,15.11
AIT,Ameritech Corp.,Telecommunications,1990,17643.7605,13.59
AIT,Ameritech Corp.,Telecommunications,1991,16931.1955,13.51
AIT,Ameritech Corp.,Telecommunications,1993,20977.4635,14.47
AIT,Ameritech Corp.,Telecommunications,1994,22268.03556,19.54
AIT,Ameritech Corp.,Telecommunications,1996,33342.31653,16.87
AIT,Ameritech Corp.,Telecommunications,1997,44194.5,19.59
AIT,Ameritech Corp.,Telecommunications,1998,69923.85824,20.24
AIV,Aimco,Financials,2003,3246.381,25.30
AIV,Aimco,Financials,2004,3652.78266,15.99
AIV,Aimco,Financials,2005,3666.118933,28.59
AIV,Aimco,Financials,2006,5516.081493,50.46
AIV,Aimco,Financials,2007,3880.5064,31.12
AIV,Aimco,Financials,2008,1097.783997,2.80
AIV,Aimco,Financials,2012,3823.943403,75.58
AIV,Aimco,Financials,2013,3842.370727,25.11
AIV,Aimco,Financials,2014,5369.90684,13.66
AIV,Aimco,Financials,2015,6115.887647,28.02
AIZ,Assurant Inc.,Financials,2007,7521.52099,9.57
AIZ,Assurant Inc.,Financials,2008,3036.935737,7.86
AIZ,Assurant Inc.,Financials,2009,3514.465037,5.85
AIZ,Assurant Inc.,Financials,2010,4025.09678,8.46
AIZ,Assurant Inc.,Financials,2011,3679.02304,18.83
AIZ,Assurant Inc.,Financials,2012,2799.90592,4.53
AIZ,Assurant Inc.,Financials,2013,4644.199303,11.46
AIZ,Assurant Inc.,Financials,2014,4808.52016,9.07
AIZ,Assurant Inc.,Financials,2015,5460.298627,43.48
AIZ,Assurant Inc.,Financials,2016,5021.451893,8.37
AIZ,Assurant Inc.,Financials,2017,5375.600347,22.59
AJG,Arthur J. Gallagher & Co,Financials,2016,8932.0411,23.41
AJG,Arthur J. Gallagher & Co,Financials,2017,11601.89295,25.61
AKAM,Akamai Technologies Inc.,Information Technology,2007,6187.830427,72.19
AKAM,Akamai Technologies Inc.,Information Technology,2008,2353.08198,16.75
AKAM,Akamai Technologies Inc.,Information Technology,2009,4072.435287,27.82
AKAM,Akamai Technologies Inc.,Information Technology,2010,9173.40936,57.77
AKAM,Akamai Technologies Inc.,Information Technology,2011,5315.499757,27.49
AKAM,Akamai Technologies Inc.,Information Technology,2012,6831.64966,34.90
AKAM,Akamai Technologies Inc.,Information Technology,2013,8153.3421,28.97
AKAM,Akamai Technologies Inc.,Information Technology,2014,11149.97449,35.15
AKAM,Akamai Technologies Inc.,Information Technology,2015,10147.31845,30.74
AKAM,Akamai Technologies Inc.,Information Technology,2016,11750.94343,37.55
AKAM,Akamai Technologies Inc.,Information Technology,2017,9795.14951,33.68
AKS,AK Steel Holding Corp.,Materials,2008,1162.879467,2.15
AKS,AK Steel Holding Corp.,Materials,2010,1548.684653,168.34
AL,Alcan Inc.,Materials,1980,2689.69225,5.03
AL,Alcan Inc.,Materials,1981,1900.996,5.24
AL,Alcan Inc.,Materials,1982,2375.06932,84.82
AL,Alcan Inc.,Materials,1984,2849.6425,9.89
AL,Alcan Inc.,Materials,1985,2893.62,55.65
AL,Alcan Inc.,Materials,1986,2967.40825,741.85
AL,Alcan Inc.,Materials,1987,4246.39488,11.86
AL,Alcan Inc.,Materials,1988,4949.74259,6.10
AL,Alcan Inc.,Materials,1989,5195.38448,5.48
AL,Alcan Inc.,Materials,1990,4342.0065,8.77
AL,Alcan Inc.,Materials,1991,4468.4,23.52
AL,Alcan Inc.,Materials,1994,5702.5053,475.21
AL,Alcan Inc.,Materials,1995,7032.67169,26.54
AL,Alcan Inc.,Materials,1996,7621.2306,19.85
